entity,code,month,_2025,_2024,_2023,_2022,_2021,_2020,_2019,_2018,_2017,_2016,_2015,_2014,_2013,_2012,_2011,_2010,_2009,_2008,_2007,_2006,_2005,_2004,_2003,_2002,_2001,_2000,_1999,_1998,_1997,_1996,_1995,_1994,_1993,_1992,_1991,_1990,_1989,_1988,_1987,_1986,_1985,_1984,_1983,_1982,_1981,_1980,_1979
Algeria,DZA,7,0.9859848,1.7875748,2.1409645,0.21584702,1.4626732,0.3408394,0.99128723,1.8702316,0.37804413,0.21266937,-0.32536697,0.6853409,0.13232803,0.4223938,0.14866638,0.35408783,0.4882965,0.44392776,-0.5882988,-0.21526337,0.7132263,-0.84212494,0.6924286,0.40826797,0.24422073,-0.36428833,0.1421814,-0.014629364,-0.3583603,-1.105011,-0.6896095,-0.9672661,-0.62213135,-1.9424858,-0.6335373,-1.2370453,-1.3154259,-0.04940796,-0.23418808,-1.2564087,-1.2648087,-2.3903427,-0.7080307,-1.1186867,-1.1046295,-1.4489212,-1.4397888
Algeria,DZA,8,0.52946854,1.0696983,0.816761,0.88074875,1.3650208,0.90657043,0.9418602,-0.6693611,0.6198807,-0.14904785,0.6111107,1.0064316,-0.75634,0.15920258,0.05379486,0.40091324,0.04033661,-0.02096939,0.066532135,0.39743805,0.14523697,0.29886627,-0.70209503,0.3890915,-0.10748291,-0.9425392,0.671051,0.087898254,-0.8294182,0.13444519,0.23729324,-0.15556717,-0.80553436,-1.2383842,-0.79125977,-1.2718124,-0.45412827,-0.17222977,-0.04232788,-0.6643715,-1.1211166,-1.2029991,-0.045570374,-1.1756706,-2.2183056,-0.84869385,-0.7906456
Algeria,DZA,9,0.75587654,0.3326893,1.6110935,1.8479443,2.0663738,0.9771042,0.97115517,0.061546326,0.4518547,0.80384254,0.25658035,1.555891,-0.37777328,-0.019647598,1.1113262,0.13148117,-1.4423809,0.49912834,0.48072433,-0.97626305,-0.28581047,-1.2304516,-0.15666199,0.4290161,1.0705509,-0.51192474,1.062254,0.9032059,-0.8036823,-0.75126266,-0.2960148,-1.0431213,-0.73612404,-1.4422054,-0.69231415,0.57445335,0.2817173,-1.4066925,-0.42417717,-0.7746906,-1.4197178,-0.7974396,-0.84103394,-1.055893,-0.99014664,-0.9255085,-1.8702354
Algeria,DZA,10,1.6566887,2.0874195,1.9366093,1.0663986,0.33049393,0.709198,0.43006325,-0.24310303,-0.8696327,1.5169868,1.1199551,0.46884727,1.9160786,0.94275093,-1.5325527,-0.0033931732,0.061351776,-0.57530975,0.24281311,0.6426716,0.9146519,1.3347492,1.6960945,-0.746727,1.5412254,-2.18186,1.0994835,-1.2785149,-0.44879913,-1.7253628,-1.3620892,-1.1548557,-0.24196815,-0.93076897,-1.3420105,1.2068119,-0.17489433,-0.5305538,-0.13324165,-1.0823956,-1.2231426,-2.9123611,-1.555994,-1.4591675,-0.173563,-1.937212,-0.6968765
Algeria,DZA,11,1.2361813,2.485857,2.1599941,0.72859,0.7480984,0.59272957,0.05334854,0.7824764,-0.47302055,0.70637894,0.36206436,1.1389828,-0.29562187,1.7939587,0.28328896,0.7179775,0.0045700073,-1.1792145,-0.33023643,0.14316368,0.7001114,-1.136816,0.43232918,-0.014583588,0.24233627,0.07770157,-0.7643471,-1.1715469,0.3407402,-0.6078415,0.23638153,0.045438766,0.02892685,-1.6018925,-1.1077862,0.06382561,1.1242409,0.3345127,-0.49772835,-2.1202307,1.257328,-0.6669464,1.1210613,-2.0447884,-1.3724995,-0.27449226,-2.6659288
Algeria,DZA,12,0.09682846,0.27184105,0.9419975,3.6935472,0.9989662,1.4015884,1.6252842,0.32836914,-0.8051996,0.9438896,-0.08644199,-0.970253,-0.8145571,-0.071660995,-0.7126055,2.184681,2.2803926,-1.3066044,-0.62075996,-0.5898409,-0.48599243,0.0367651,-0.44828415,1.4749899,0.47048855,0.7613678,-1.6143703,-1.5076942,0.11434555,0.6278963,1.3055964,-1.1342592,-0.7525635,-0.07868862,-1.5558872,-1.2391186,2.0608568,-3.069601,1.5655413,-2.3068705,-1.1119709,-1.6789179,-1.3289204,-2.4287567,0.7445154,-3.0227432,-1.3420305
American Samoa,ASM,1,0.31271553,1.0023212,-0.27679253,0.27768135,-0.24328423,0.10882759,0.81744576,-0.03256035,0.5375385,0.6093769,0.46936226,-0.3970623,0.03424263,-0.13686943,-0.92315483,0.22223091,-0.19286919,-0.42315483,0.40612984,-0.11733818,0.2673359,0.050539017,0.48752022,-0.101011276,-0.10449028,-0.21710014,-0.51296806,0.29031563,-0.5333233,-0.2612896,-0.12457085,-0.24664116,0.025453568,-0.22356987,0.22162056,-0.4691143,-0.9446392,-0.13882256,-0.11547661,-0.39089775,-0.7297344,-0.35839653,-0.048948288,-0.27532768,-0.30117607,-0.22573662,-0.27544975
American Samoa,ASM,2,0.50286865,0.9468384,-0.16555786,-0.74801636,-0.39300537,0.050354004,0.978302,-0.033203125,0.46136475,0.74490356,0.3320923,0.33776855,-0.1673584,-0.559845,-0.98358154,0.18109131,-0.2454834,-0.64779663,0.21282959,0.038879395,0.2857666,-0.027923584,0.17507935,0.33831787,-0.28097534,-0.48220825,-0.4882202,0.27392578,-0.27075195,-0.6003418,0.11651611,0.29315186,0.076293945,-0.015380859,-0.093566895,-0.48150635,-0.8192444,0.034729004,0.023468018,-0.58032227,-0.40081787,-0.079711914,0.42608643,-0.30230713,-0.20043945,-0.0009765625,-0.0056152344
American Samoa,ASM,3,0.35896873,1.1802273,0.14507103,-0.034555435,-0.08313942,0.42049217,0.68587303,-0.05768776,0.33446312,0.44978905,0.07237816,0.25835228,-0.13538551,-0.65662575,-0.60422707,0.7845974,-0.24579811,-0.664896,-0.16559792,-0.071237564,0.45122337,0.1816616,0.19350243,0.47356224,-0.3980503,-0.7260227,-0.1537571,0.1642971,-0.39551735,-0.3233738,0.03243065,0.16094017,-0.27021217,-0.15210915,0.35692406,-0.52607155,-0.89289284,0.16667747,-0.051858902,-0.108133316,-0.2844944,-0.4230137,0.22752953,0.19298363,-0.29636574,0.17024803,-0.027597427
American Samoa,ASM,4,0.42017555,1.070322,-0.10658836,0.097940445,-0.113882065,0.36585426,0.64762306,-0.2587185,0.34537697,0.21277809,-0.08031273,0.038095474,0.19709206,-0.14040184,-0.1818142,0.5926609,0.025156021,-0.61903954,0.2669773,-0.075063705,0.31202126,0.28614235,0.17676735,-0.005666733,-0.2057705,-0.31523705,-0.02474022,-0.299551,-0.3058071,-0.37563133,-0.36711693,-0.24126244,-0.09871483,-0.092336655,0.22065163,-0.50798607,-0.6859646,-0.27446556,-0.37325096,-0.46574974,-0.58141136,-0.057180405,-0.4382229,0.14191628,-0.5707302,0.1697483,-0.1061306
American Samoa,ASM,5,0.23623466,1.1109295,0.2750225,-0.03183174,0.29025078,0.70599174,0.07943535,0.08285332,0.3703289,0.15206718,-0.117341995,0.068510056,0.4387493,-0.23636055,-0.15286446,0.69851494,0.11846733,-0.3835163,-0.20660591,-0.15146065,0.13433647,0.4847088,0.059659958,0.29910088,-0.051973343,-0.22384834,-0.7643757,-0.5472126,-0.19796944,-0.32650948,-0.22940254,-0.12448311,-0.15298653,-0.018220901,0.19241142,0.13683891,-0.27789497,-0.21985054,-0.91415596,-0.49890327,-0.43548775,-0.15017891,-0.2992878,-0.033662796,-0.26877022,-0.48605537,-0.06021309
American Samoa,ASM,6,0.2585945,0.41243362,0.48076248,-0.0074882507,-0.16444016,0.19575882,0.71837234,0.44438553,0.32274246,0.014331818,-0.04365158,-0.09305954,0.45311356,-0.22938156,-0.1195488,0.45628738,-0.06528854,-0.32239914,0.38280106,0.061634064,-0.04783249,0.22301102,-0.29236984,0.023914337,-0.23487473,-0.22523117,-0.19727707,-0.5377312,-0.6317253,-0.000957489,0.23918533,-0.302166,-0.35609055,0.061481476,0.10258865,-0.038829803,-0.5463371,-0.21949387,-0.88596725,-0.2957878,-0.6406975,-0.5012016,-0.56827927,0.38597488,-0.46216965,-0.10956955,-0.14234543
American Samoa,ASM,7,0.066833496,0.2514038,0.5994873,-0.23626709,0.34561157,0.3912964,0.36883545,0.16729736,0.3939209,-0.05532837,-0.22613525,0.060058594,-0.09262085,-0.1408081,0.07543945,0.43780518,0.04852295,-0.5401001,0.5822754,-0.060180664,-0.16299438,-0.0947876,-0.16659546,0.21420288,0.17297363,-0.42492676,0.14245605,-1.2526855,-0.051635742,0.22509766,0.36590576,-0.023895264,-0.82006836,0.08935547,0.37731934,-0.06289673,-0.48394775,-0.27523804,-0.92297363,-0.26361084,-0.49990845,-0.9968262,-0.9829712,0.028656006,-0.5953064,-0.1484375,-0.48937988
American Samoa,ASM,8,0.25969505,-0.22913551,0.93102074,-0.6667576,0.0032863617,0.4368801,0.8155422,0.10878563,0.28224754,0.2861843,-0.58802223,-0.13459206,0.26503563,-0.01850319,-0.07914162,0.19042015,-0.2131443,-0.17765236,0.30760765,-0.032144547,-0.066782,0.49736595,-0.35596657,-0.16358376,0.20866966,-0.34098244,-0.06751442,-0.58942604,-0.31656837,-0.18781471,0.18602562,-0.47297096,-0.19761086,0.15117455,0.26646996,-0.048959732,-0.5403538,-0.39032936,-1.299509,-0.764719,-0.46946144,-0.7011204,-1.1382847,-0.38474464,-0.24939919,-0.32227516,-0.4430027
American Samoa,ASM,9,-0.32953072,0.15911674,0.15228081,-0.07074165,0.20910454,0.20498466,0.26733208,0.28875542,0.2687359,0.3250103,-0.32989693,0.22903252,0.20187187,0.41576958,-0.058595657,-0.11651802,-0.39056587,-0.3824482,0.07256889,-0.12106514,0.11944389,0.32214165,0.1642437,-0.00778389,-0.2772236,-0.11059761,-0.34994698,-0.24017525,0.021879196,-0.20562935,-0.060426712,-0.3322773,-0.1079731,0.26119804,-0.071840286,0.2916851,0.047849655,-0.12570381,-0.791811,-0.448061,-0.5375385,-0.42383003,-0.45962715,-0.47363472,0.06908989,-0.07208443,-0.33566475
American Samoa,ASM,10,-0.061616898,0.2628765,0.16256523,-0.24237251,0.31542778,0.08550835,0.24249077,0.17510796,0.048521042,0.8673687,-0.40670967,0.39953423,0.0706768,0.6120281,-0.46777534,-0.2965107,-0.053224564,0.17230034,-0.061525345,0.042722702,0.4350872,0.04726982,0.25564384,0.17388725,-0.12347603,-0.35272408,-0.5698261,-0.1347065,0.16644096,-0.5267353,-0.28363228,-0.2294941,-0.56762886,0.38622856,-0.106874466,0.18951225,-0.31884956,-0.7157917,-0.81567574,-0.45099068,-0.33508492,-0.7578144,-0.54937935,-0.11026192,-0.3923359,-0.100587845,-0.35583687
American Samoa,ASM,11,-0.18128777,0.008104324,0.549181,-0.42469597,0.052293777,-0.031995773,0.18504524,0.44813728,-0.0018749237,0.38292122,0.3242054,0.062181473,0.04496956,0.41514778,-0.40885735,-0.21586418,0.1089344,-0.19196892,-0.12296867,-0.158247,0.36473274,0.1827259,-0.20673943,0.51265144,-0.12312126,-0.13282585,-0.4745617,0.09257698,-0.023939133,0.100206375,-0.31651115,-0.39289665,0.027513504,-0.5243664,0.07481575,-0.054517746,-0.5570812,-1.1262951,-0.103284836,-0.21723747,-0.46290398,-0.6514721,-0.33183098,-0.3858776,-0.2627697,-0.033887863,-0.36945915
American Samoa,ASM,12,0.21713829,0.45303917,0.1293087,-0.26317787,-0.33590126,-0.19368935,0.11813927,0.40579796,0.07663536,0.59586143,0.22452354,0.08145714,-0.051660538,-0.028406143,-0.43538857,-0.73989296,-0.07271767,-0.28194618,-0.75582314,0.083257675,0.18390465,0.62644005,-0.0020999908,0.6067867,-0.047693253,-0.018640518,-0.06145668,0.17737389,-0.25545692,-0.35372353,0.21799278,0.10901451,0.061101913,-0.10213661,-0.1675663,-0.16567421,-0.57616615,-1.0448856,0.07938194,-0.024866104,-0.5111942,-0.81469154,-0.44094276,-0.6245365,-0.5842533,-0.13234901,-0.693079
Andorra,AND,1,1.2683156,2.7254994,0.17294812,0.743047,-1.9693248,1.7245839,-0.8187511,1.4484303,-0.96779895,1.9165394,-0.12386584,1.9550221,0.5171864,0.2484181,-0.20974231,-1.3475597,-1.1278942,2.653539,2.8851674,-1.1832225,-1.3747203,0.3772328,-1.9572704,1.0713856,0.151891,-1.6736095,-1.0143993,0.3982594,-0.3531139,1.1864979,-1.2783458,-1.5469005,1.9927723,-1.8382823,-1.7114513,1.1290638,-0.20778918,1.496465,-2.9059703,-1.3044384,-4.8796034,-0.6117809,0.8968861,0.86191297,-0.7557323,-1.0142772,-0.59524035
Andorra,AND,2,1.9057984,3.722815,1.8350282,2.6431947,3.517737,4.4200807,2.650763,-2.3724608,2.3916383,1.0736146,-2.358728,0.14890146,-2.3757567,-4.5807433,1.4291139,-1.6659789,-0.49099112,3.12818,2.4321656,-0.6480346,-4.5710692,-0.03515005,-2.767694,1.4307008,-0.5753112,3.225409,-1.8587279,3.0401368,3.057959,-2.6583495,2.6210084,-0.6183715,-1.7844481,-0.24331045,-1.4445434,4.0620484,0.19696665,-1.5017943,-0.5833678,-3.0035644,1.8907838,-2.471704,-3.3233275,0.59281015,-2.3463378,2.1714845,-1.2901855
Andorra,AND,3,-0.7805491,1.1618032,3.1500845,0.4099111,0.10546774,0.5973806,0.53658956,-1.2440805,1.9136953,-1.5588694,0.85668844,-0.14483744,-0.60107523,0.58276266,-0.105073035,-2.0951548,0.1264028,-1.2887888,-1.2133188,0.6173696,-1.1414194,-1.3094187,1.4953909,1.0274038,1.9057913,0.2653188,-0.4631968,0.3568105,2.3399649,-1.1132822,-1.3453684,2.2108755,-1.1030893,-0.8463145,0.7408437,1.6098013,1.1921988,-1.8458872,-1.0487986,-0.68319803,-3.5529184,-4.2344065,0.027464807,-2.225831,1.0934134,-1.7583323,-1.7491465
Andorra,AND,4,1.8477793,1.064332,2.9460154,-0.4881277,-1.1296377,1.309083,-0.13961697,1.2548227,1.0991526,-0.07055569,1.3980722,1.9129648,-0.3655386,-1.5760794,3.9996958,1.5456553,-1.1136465,0.027314186,2.0969248,1.3876963,-0.43225002,-1.0206289,0.68835545,0.22076511,-0.6687918,-0.7391958,-1.2319021,-2.1922598,1.7233591,-0.5417776,-0.42584133,-2.9347525,-1.5343924,-1.1627798,-2.513854,-2.2444448,-2.9439077,-0.63592434,0.8141184,-3.8740835,-0.06396389,-0.022154808,-1.258666,-0.8386831,-0.75640774,-2.9397573,-3.33673
Andorra,AND,5,0.5864301,-0.43926573,-0.3923602,2.4121137,-1.7404132,2.1401715,-1.5938067,-0.9810138,1.8123212,-0.47039366,1.976994,-0.84106016,-4.347774,1.068913,1.8809247,-2.2012897,2.2772565,-0.1895709,0.42874575,2.2827191,1.68961,-2.0244708,1.0856366,-1.4073443,-0.28380919,1.7259564,0.9686322,-0.58568907,0.8592572,-0.83568907,-0.16241026,0.25305605,-0.38872862,0.36908388,-4.5062213,0.75461245,0.8027692,-0.25637388,-2.415523,0.33566713,-3.3528705,-5.3663898,-2.3279986,-1.4666705,-2.5533404,-3.7706256,-2.4424396
Andorra,AND,6,4.182292,-0.011525154,0.43375683,2.758006,-0.4536333,-1.3746843,1.3705854,0.52042675,2.4554243,-0.07368946,0.89176464,0.09235668,-1.8497515,1.8154097,-0.48100758,-1.6825151,0.61036205,-0.9319048,0.038920403,1.493144,1.8778181,0.717021,2.9770308,0.83433056,0.8724165,0.083231926,-0.5489702,0.2844038,-1.256856,-0.65733814,-1.880086,-0.2515154,-0.17067432,-4.6456804,-1.1299639,-0.29481983,-1.269124,-2.4559526,-1.7532854,-0.57521534,-0.5509844,-2.0306292,-0.58012867,0.30967236,-0.40956593,-2.4378252,-1.1620073
Andorra,AND,7,-0.21903896,1.8795938,1.9640055,2.753251,-0.99299526,-0.10356045,1.5634317,0.6470499,1.1588297,0.26036167,2.8083048,-1.6945639,-0.13239956,-0.43449306,-1.7768393,0.85896397,0.42475986,-0.2908163,-0.068831444,1.7242594,0.070664406,-0.6501913,0.85026646,-1.0013571,-0.8628988,-1.4197836,-0.1902914,0.63722324,-1.958602,-1.017806,0.45112705,2.0789042,-1.3012533,-1.1301107,0.49965,-0.06361294,0.28877354,-0.10212612,-1.6170492,-0.6295614,0.56382847,0.6098795,1.9479532,1.1666117,-2.3753195,-2.4167318,-0.7400961
Andorra,AND,8,1.4400988,1.791112,1.5469713,0.8300524,-0.2987318,-0.8475599,1.0779772,0.3399706,1.22437,0.14822865,0.33261585,-0.8116102,-0.5115919,2.1267443,0.54266834,-0.4612074,0.9574938,-0.16326427,-0.82644176,-2.1251783,-1.5680189,0.4219103,2.0529528,-2.4284925,0.75430775,-0.11565685,0.10507679,-0.67464733,-0.18108654,-1.7906141,-1.2898207,1.976964,-0.31994152,0.43900013,1.6148424,-0.6537123,-0.27791882,0.04007435,0.6348009,-0.47298717,-0.89062023,-2.9445448,-1.614131,-1.2082472,-1.1197767,0.18625355,-2.137599
Andorra,AND,9,0.48576832,-1.6759748,2.8542986,0.84221363,0.43065357,-1.2687788,1.0142717,2.1548357,-1.3124495,1.1442156,-0.77631664,1.1732378,0.7105303,0.33458424,2.3309221,-0.20160961,-0.024485588,-1.0398054,0.0050554276,1.3661089,-0.1218977,1.6393938,0.19243336,-1.4092817,-1.2275496,1.0328264,0.8911333,-0.3135481,1.4094439,-2.448924,-2.5830183,-1.5658064,-2.1540022,-0.09537792,1.1438494,0.9468279,-0.78724194,-0.0096235275,3.1211443,0.7617693,1.7172136,-1.8214216,1.545125,-0.03919506,0.08946705,1.8096209,-1.0574751
Andorra,AND,10,0.84964705,0.8714061,3.4234385,3.567329,-0.53698015,-2.8391652,1.6928172,-0.36089373,2.149238,1.3020701,0.19986677,2.5842357,1.8979564,0.4939952,0.8985667,-1.2446218,0.81702375,-0.72502947,-0.39830828,2.1844554,0.7584605,0.7182994,-1.6944203,-0.1960988,2.0436473,-1.5215383,0.20276594,-1.05938,1.1050487,-1.2443776,1.7916942,0.054816723,-3.7383962,-3.3392262,-2.5335011,-0.3289113,0.492805,1.3028941,0.08386946,0.67902327,0.8769603,-1.5086598,0.2681346,-1.6716542,-0.7974782,-2.1932302,-1.212151
Andorra,AND,11,0.2369405,2.7681293,1.9185811,1.989626,-1.4259623,1.9682637,-2.2092266,-0.19418132,-1.2379435,-0.07775676,2.8010273,1.6972066,-1.1578959,0.6966573,2.560152,-2.6628704,1.2420064,-2.8010845,-0.50552166,3.1525593,-1.5002421,-1.666624,1.5610982,0.24533284,-2.3709087,-1.0368632,-3.7692242,-1.3095073,0.84936726,-0.4542216,1.131014,3.5194721,0.023866773,2.145815,-0.6397685,-1.3257426,1.2127095,1.5653707,-0.52880657,0.5271627,-2.468504,1.202303,1.8305379,-0.34264934,2.194521,-0.6410502,-2.0195904
Andorra,AND,12,0.5369303,2.2337687,1.9393351,2.8222392,0.9155314,-0.9969442,2.5375407,2.4736369,-1.4805257,2.3726847,2.7298625,-0.40734458,0.44977212,0.012089014,1.4058878,-1.5138509,0.06152749,-1.178951,-0.35985923,0.3249247,-2.927944,-0.5225179,-1.0670736,0.73126626,-3.4505575,1.4730265,-0.85885215,-0.91299033,-0.44738364,0.4816935,0.16669106,1.436619,0.67776895,-0.4092977,-0.80089927,-4.1759605,2.9506571,-0.91649985,1.9167521,-0.8847616,0.5332072,-1.7781026,0.28119302,-1.734432,-1.15118,-3.7168539,0.08179116
Angola,AGO,1,0.6302719,0.9474983,-0.4438591,0.61987686,0.49655342,0.7123413,1.0205765,0.08096886,0.41576767,1.0031719,0.24635124,0.1847229,0.191288,-0.2925682,-0.77144814,0.1341114,0.23765564,-0.114377975,-0.16795158,-0.05804825,-0.07323074,-0.1906414,-0.020748138,-0.22470856,-0.33582687,-0.71889114,-0.5033188,0.21828651,-0.34247208,-0.2706318,0.73739624,-0.21158409,-0.12600327,-0.57788277,-0.18229485,-0.41322708,-1.0785255,-0.09959984,0.34692764,-0.7476845,0.24530602,-0.9310665,-0.078071594,-0.1411953,-0.43035316,0.23654747,-0.45090294
Angola,AGO,2,0.42742348,1.59342,0.827116,-0.013168335,0.86247253,0.5090294,1.2479877,0.4952011,0.18573189,0.7283993,0.6820812,0.55093765,0.11371803,-0.35783577,-0.5435791,0.53761864,-0.3560276,-0.7938976,0.014028549,-0.07496834,0.61567307,-0.31085587,0.013015747,-0.27225494,-0.6974621,-0.51304626,-0.048591614,0.8999748,-0.86273,-0.054704666,-0.9240837,-0.38371468,-0.4282589,-0.18137932,0.21002007,-0.30560493,-0.77547073,0.5477505,-0.16138077,-0.99985886,-0.3719139,-0.6460228,0.53252983,-0.6018467,-0.37908554,-0.28311348,-0.5554409
Angola,AGO,3,0.71481514,1.8343124,0.32227325,0.26779175,0.2773075,0.64089775,1.7446175,0.05701065,0.31680107,0.9195347,0.71268654,-0.12788963,0.14805412,-0.18773651,-0.44633675,0.11309624,-0.050928116,-0.82743645,-0.10791397,-0.42663956,0.15297127,-0.040267944,0.2904911,-0.34041405,-0.8945923,-0.67360497,-0.61795235,0.6255932,-0.31980705,-0.23732376,-0.18163872,0.22144699,-0.663599,0.22247314,-0.021551132,-0.22105598,-0.60071945,0.16282654,0.06447601,-1.0091362,-0.26152802,-0.32546234,0.6517658,-0.24328423,-0.5638828,-0.15963745,-0.6458893
Angola,AGO,4,0.1739273,1.0153389,0.49795341,0.026906967,0.31578636,0.4011593,1.6013603,-0.11772919,0.28915405,0.9491081,0.009681702,-0.46048546,0.32749367,0.033807755,-0.33382607,0.16849518,0.03578186,-0.58883286,0.0387249,-0.6136532,0.6089268,-0.5653782,-0.29185104,-0.1910286,-0.6332836,-0.59980583,-0.4542446,0.96570396,-0.6324215,0.4884014,0.23088074,-0.07505798,-0.54024315,0.05050087,-0.10137558,-0.37932968,-1.0729847,0.045202255,0.6100044,-0.3754406,-0.7464924,-0.46683502,0.440197,-0.85285187,-0.09642792,-0.1546917,-0.04809189
Angola,AGO,5,-0.24409485,0.5612984,0.8038101,-0.24536514,-0.682724,0.5001297,1.5104141,0.4130211,0.8498821,-0.034132004,0.31863976,0.43245506,0.18242645,-0.08474159,-0.20735931,-0.041503906,-0.04539299,-0.33624077,0.17257881,-0.7558346,0.100133896,-1.1502571,0.024341583,-0.23968697,-0.5372467,-0.31868935,-0.1826706,0.6173973,-0.82710266,0.34494781,0.15538979,-0.373991,-0.24015617,-0.33366776,0.0869236,-0.30017662,-0.7006912,-0.7551327,0.49390984,-0.22054482,-1.1886673,-0.22872353,0.29283142,-1.2835903,-0.7197552,-0.23262978,-0.651598
Angola,AGO,6,-0.19382668,0.0031204224,0.5039406,-0.43326187,-0.13558769,-0.15940857,0.36206436,0.11907196,0.72522163,0.12652779,0.21362877,0.52240944,0.23781586,0.10721779,-0.34379387,-0.40336037,0.75164413,-0.83395195,-0.5117893,-0.035820007,0.1086483,-0.59204674,0.10775757,0.08575249,-0.02794075,0.06743622,0.24044609,0.59103966,0.5474415,-0.2008667,-0.10852623,-0.7883606,-0.43842888,-0.5093136,0.03948784,0.55324364,-0.22502518,0.2922039,-0.79496,-0.7097454,-1.2493858,-0.12504005,-0.17185402,-0.51128197,-0.85920525,-0.7812233,-0.91428757
Angola,AGO,7,-0.53417397,0.30966377,0.2677269,0.013914108,-0.36426353,-0.3831234,0.85424614,0.23265457,0.47854424,0.24593353,1.1306362,0.2578678,0.21555138,-0.018362045,-0.48557854,0.18815231,-0.27975464,-0.43995094,-0.52308273,-0.23152542,-0.017316818,-0.5531368,-0.31510544,1.1047039,-0.49212074,-0.3617077,0.033535004,0.7833042,0.16277695,-0.29184532,0.018066406,-0.86971474,0.046136856,-0.65927505,0.1694889,0.27674484,-0.65836143,-0.4512081,0.07256317,-0.56718636,-0.90660286,-0.5020962,-0.034833908,-0.88098717,-0.6871643,-0.8262806,-1.0004635
Angola,AGO,8,-1.1969833,0.0060634613,0.17349625,-0.47363663,0.08971214,-0.029901505,0.5920391,0.92033195,0.1330719,0.7082977,0.40439415,0.42801666,0.19982529,0.28932762,-0.6656704,-0.26955605,-0.24450111,-0.1819992,-0.26986885,-0.8058624,0.19542313,0.0839901,-0.09526253,-0.043203354,0.15786743,-0.40361404,-0.14048386,0.30442047,0.36676216,0.3630104,0.6952133,-0.48295975,-0.54538345,-1.1722431,-0.491457,-0.44284058,-0.14004135,-0.39344406,0.11010933,-0.5512333,-0.7474346,-0.46147346,-1.4967976,-0.88269234,-0.6439686,-0.38644218,-0.61499023
Angola,AGO,9,0.0981617,0.71533585,0.6268902,-0.15829659,0.65395546,0.15369034,0.6512852,0.59733963,0.70907784,0.7019234,0.64554214,0.027851105,0.38180542,0.2599182,0.16321564,0.6254864,0.576601,0.8444309,-0.019361496,-0.9690933,0.1963234,-0.5308304,-0.13090324,-0.58340263,-0.51013184,-0.31301498,-0.606163,0.10478401,-0.0017261505,-0.27126884,-0.13463593,-0.3594551,-0.9417076,-0.7456875,-0.5218811,-0.4137268,-0.35035706,-0.8822136,-0.61937714,-0.7782459,-0.7769985,-0.3645401,-0.08678627,-0.9511471,-0.8467827,-0.44283485,-0.25732803
Angola,AGO,10,0.57523155,1.054554,1.1834908,0.52531815,0.5165901,1.0437546,0.66057396,0.64766884,0.4348278,1.4621677,0.87442017,0.60957146,0.43582535,0.16328049,-0.0005226135,1.0255909,-0.32861328,0.9147339,-0.35712814,-0.7455807,0.02331543,-0.38818932,0.30360794,-0.82434654,-0.16917801,-0.23807335,-1.2415371,0.2590027,-0.358984,0.05303192,-0.1824398,-0.6613827,-0.8962555,-0.97906876,-1.5400467,-0.91184235,-0.8379574,-0.5939903,-0.73379135,-1.9470901,-1.1888027,-0.9070034,-0.96855545,-1.4233971,-0.708395,-0.32987213,-0.97701263
Angola,AGO,11,0.61078644,0.16856003,1.0300522,0.121110916,1.0480309,0.7775955,1.2782497,1.6012707,0.55573463,0.77236366,1.2240658,-0.06196022,-0.08775711,-0.20743942,-0.11471939,0.048252106,-0.2158699,-0.26613426,0.059597015,-0.9279041,0.45876503,-0.25343513,0.017744064,-0.34305763,-0.55047417,0.039196014,-0.5876694,-0.14058113,-0.028392792,-0.4546547,0.00062561035,-0.36492157,-0.21704483,-0.7408104,-1.2706337,0.303545,0.7689152,-0.89808464,0.38293839,-0.81943893,-0.23338509,-0.86972237,-0.5022564,-0.69545555,-0.031433105,-0.027370453,-1.0932789
Angola,AGO,12,0.37080574,1.2485504,1.031765,0.61769676,1.0156708,0.65361404,0.9125252,1.3521652,0.22927094,0.32143784,0.5807209,-0.13588905,-0.41236496,-0.5112858,-0.610487,-0.68598175,0.17537308,-0.36883163,-0.05901718,-0.58364487,0.0874424,0.22685623,-0.090494156,-0.0912323,0.40330315,-0.439291,-0.7638054,-0.33829117,0.056337357,-0.15884972,0.26786804,0.2701378,-0.019479752,0.5423527,-0.8104477,-0.14428139,0.904129,-0.76652336,0.61273,0.100652695,-0.014560699,-0.19374847,-0.7570114,0.23228645,0.35816765,0.16698265,-0.7019787
