region,Country,Glacier,RGI_Glacier_Area,Longitude,Latitude,Date,Date_Min,Date_Max,year
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1957,,,1957
RGI60_14_SouthAsiaWest,India,Aktash,25.225,77.77,35.1,1958,,,1958
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1960,,,1960
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1961,,,1961
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1962,,,1962
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1963,,,1963
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1964,,,1964
RGI60_14_SouthAsiaWest,India,Kichik Kumdan,66.244,77.76,35.13,1964,,,1964
RGI60_14_SouthAsiaWest,Pakistan,Malangutti,97.75,75.22,36.5,1965,,,1965
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1970,,,1970
RGI60_14_SouthAsiaWest,India,unknown,,77.441,34.317,1971,,,1971
RGI60_14_SouthAsiaWest,Pakistan,Chhatteboi,35.674,73.92,36.84,1972,,,1972
RGI60_14_SouthAsiaWest,Pakistan,Batura,311.653,74.85,36.51,1972,,,1972
RGI60_14_SouthAsiaWest,Pakistan,Unna,"6,148",74.633,36.039,1972,,,1972
RGI60_14_SouthAsiaWest,Pakistan,Batura,311.653,74.85,36.51,1973,,,1973
RGI60_14_SouthAsiaWest,Pakistan,Batura,311.653,74.85,36.51,1974,,,1974
RGI60_14_SouthAsiaWest,Pakistan,Dubani,"0,586",74.609,35.93,1974,,,1974
RGI60_14_SouthAsiaWest,Pakistan,Balt Bare,15.272,74.933,36.34,1975,,,1975
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1978,,,1978
RGI60_14_SouthAsiaWest,Pakistan,Hinarchi,"38,963",74.570562,36.042964,1978,,,1978
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,30.544,74.879,36.414,1980,,,1980
RGI60_14_SouthAsiaWest,India,Shaune Garang,"3,392",78.332,31.295,1981,,,1981
RGI60_14_SouthAsiaWest,Pakistan,Unna,"6,148",74.633,36.039,1982,,,1982
RGI60_14_SouthAsiaWest,Pakistan,Unna,"6,148",74.633,36.039,1985,,,1985
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,30.544,74.879,36.414,1986,,,1986
RGI60_14_SouthAsiaWest,India,Shaune Garang,"3,392",78.332,31.295,1988,,,1988
RGI60_14_SouthAsiaWest,Pakistan,Warghut,5.259,74.01,36.75,1990,,,1990
RGI60_14_SouthAsiaWest,Pakistan,Lokpar/Aling,56.259,76.270137,35.495623,1990,,,1990
RGI60_14_SouthAsiaWest,China,RGI60-14.10462,3.892,77.049,36.097,1991,,,1991
RGI60_14_SouthAsiaWest,Pakistan,Hinarchi,"38,963",74.570562,36.042964,1992,,,1992
RGI60_14_SouthAsiaWest,Pakistan,Dubani,"0,586",74.609,35.93,1992,,,1992
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,1992,,,1992
RGI60_14_SouthAsiaWest,Pakistan,Chhatteboi,35.674,73.92,36.84,1993,,,1993
RGI60_14_SouthAsiaWest,Pakistan,Lokpar-Aling,56.259,76.270137,35.495623,1993,,,1993
RGI60_14_SouthAsiaWest,Pakistan,Karambar,81.704,74.07,36.62,1994,,,1994
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,1994,,,1994
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,1994,,,1994
RGI60_14_SouthAsiaWest,China,RGI60-14.10462,3.892,77.049,36.097,1994,,,1994
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,1994,,,1994
RGI60_14_SouthAsiaWest,Pakistan,Karambar,81.704,74.07,36.62,1905-06-17,,,1905
RGI60_14_SouthAsiaWest,Pakistan,Malangutti,97.75,75.22,36.5,1996,,,1996
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,1996,,,1996
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.611,35.387,1997,,,1997
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,1997,,,1997
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,1997,,,1997
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,1997,,,1997
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1999,,,1999
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,1999,,,1999
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2000,,,2000
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,2001,2001-04-07 00:00:00,2001-09-30,2001
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.611,35.387,2001,,,2001
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2001,,,2001
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2001,,,2001
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2001,,,2001
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2001,,,2001
RGI60_14_SouthAsiaWest,Pakistan,Hassanabad,45.712,74.57,36.35,2002,,,2002
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2002,,,2002
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2002,,,2002
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,2002,,,2002
RGI60_14_SouthAsiaWest,India,Gongpa-Rangchong,0.585,76.971202,34.477429,2003,,,2003
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2003,,,2003
RGI60_14_SouthAsiaWest,Pakistan,Chhatteboi,35.674,73.92,36.84,2004,,,2004
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2004,,,2004
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.162,35.975,2004,,,2004
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,2004,,,2004
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2005,,,2005
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2006,,,2006
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2006,,,2006
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2008,,,2008
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2008,,,2008
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2008,,,2008
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.162,35.975,2008,,,2008
RGI60_14_SouthAsiaWest,Pakistan,Hinarchi,"38,963",74.570562,36.042964,2009,,,2009
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2009,2009-07-12,2009-08-04,2009
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2009,,,2009
RGI60_14_SouthAsiaWest,Pakistan,Hundur,"5,114",73.353,36.546,2010,,,2010
RGI60_14_SouthAsiaWest,Pakistan,Hinarchi,"38,963",74.570562,36.042964,2010,,,2010
RGI60_14_SouthAsiaWest,Pakistan,Unna,"6,148",74.633,36.039,2010,,,2010
RGI60_14_SouthAsiaWest,Pakistan,Dubani,"0,586",74.609,35.93,2010,,,2010
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2010,,,2010
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.31,35.843,2010,,,2010
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2010,,,2010
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,2010,,,2010
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,2011,,,2011
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2011,,,2011
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2011,,,2011
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,2011,,,2011
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.162,35.975,2012,,,2012
RGI60_14_SouthAsiaWest,China,RGI60-14.10462,3.892,77.049,36.097,2012,,,2012
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,2013,,,2013
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.437,35.455,2013,,,2013
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2013,,,2013
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2013,,,2013
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2013,,,2013
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2013,,,2013
RGI60_14_SouthAsiaWest,China,RGI60-14.10462,3.892,77.049,36.097,2013,,,2013
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,2014,,,2014
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.437,35.455,2014,,,2014
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2014,,,2014
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2014,,,2014
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,2015,,,2015
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2015,2015-07-04,2015-08-21,2015
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2015,,,2015
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2015,,,2015
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2015,,,2015
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2015,,,2015
RGI60_14_SouthAsiaWest,China,RGI60-14.10462,3.892,77.049,36.097,2015,,,2015
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,2016,,,2016
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.437,35.455,2016,,,2016
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2016,,,2016
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2016,,,2016
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2016,,,2016
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2016,,,2016
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.162,35.975,2016,,,2016
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,2016,,,2016
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.437,35.455,2017,,,2017
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2017,,,2017
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2017,,,2017
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2017,,,2017
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2017,,,2017
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,2018,2018-02,2018-03,2018
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.437,35.455,2018,,,2018
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2018,,,2018
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2018,,,2018
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2018,,,2018
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.143,35.957,2018,,,2018
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,2019,,,2019
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.437,35.455,2019,,,2019
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2019,,,2019
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2019,,,2019
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.31,35.843,2019,,,2019
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2019,,,2019
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.143,35.957,2019,,,2019
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2020,,,2020
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2020,,,2020
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2020,,,2020
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.162,35.975,2020,,,2020
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.143,35.957,2020,,,2020
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2021,,,2021
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2021,,,2021
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2021,,,2021
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2021,,,2021
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,2021,,,2021
RGI60_14_SouthAsiaWest,China,RGI60-14.07376,10.799,77.715,35.473,2022,,,2022
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.465,35.453,2022,,,2022
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2022,,,2022
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.516,35.497,2022,,,2022
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2022,,,2022
RGI60_14_SouthAsiaWest,China,RGI60-14.07125,3.446,77.342,35.603,2022,,,2022
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.306,35.843,2022,,,2022
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2022,,,2022
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.239,35.899,2022,,,2022
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.905,2022,,,2022
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.162,35.975,2022,,,2022
RGI60_14_SouthAsiaWest,China,RGI60-14.07376,10.799,77.715,35.473,2023,,,2023
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2023,,,2023
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2023,,,2023
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2023,,,2023
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2023,,,2023
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.143,35.957,2023,,,2023
RGI60_14_SouthAsiaWest,China,RGI60-14.06495,4.228,77.031,35.977,2023,,,2023
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.513,35.476,2024,,,2024
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.516,35.497,2024,,,2024
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.522,35.507,2024,,,2024
RGI60_14_SouthAsiaWest,China,North Rimo Glacier,71.052,77.439,35.5,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.306,35.843,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.31,35.843,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.05978,22.607,77.27,35.834,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.239,35.899,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.905,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.06594,32.887,77.238,35.92,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.06425,43.698,77.143,35.957,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.06495,4.228,77.031,35.977,2024,,,2024
RGI60_14_SouthAsiaWest,China,RGI60-14.06265,24.66,77.069,36.118,2024,,,2024
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1905-08-02,,,1905
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1906-08-11,,,1906
RGI60_14_SouthAsiaWest,India,Kumdan,44.561,77.704625,35.180649,1929-08-15,,,1929
RGI60_14_SouthAsiaWest,Pakistan,Yazgil or Malangutti,97.75,75.22,36.5,1959-08-21,,,1959
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1959-08-29,,,1959
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1961-09-04,,,1961
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1963-06-24,,,1963
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1963-09-16,,,1963
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1964-09-06,,,1964
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1965-08-21,,,1965
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1966-07-29,,,1966
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1968-08-10,,,1968
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1971-08-02,,,1971
RGI60_14_SouthAsiaWest,Pakistan,Balt Bare,15.272,74.933,36.34,1974-04-12,,,1974
RGI60_14_SouthAsiaWest,Pakistan,North Therong,117.049,77.311306,35.252845,1975-06-18,,,1975
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1976-06-18,,,1976
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,1976-09-15,,,1976
RGI60_14_SouthAsiaWest,Pakistan,Warghut,5.259,74.01,36.75,1977-05-23,,,1977
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1977-07-16,1977-07-14,1977-08-01,1977
RGI60_14_SouthAsiaWest,Pakistan,Warghut,5.259,74.01,36.75,1978-05-21,,,1978
RGI60_14_SouthAsiaWest,China,IN5Q153E0011 Rimo Glacier,439.616,77.602,35.41,1978-07-16,,,1978
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1978-07-18,,,1978
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1978-09-06,,,1978
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1979-08-30,,,1979
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,1980-06-28,,,1980
RGI60_14_SouthAsiaWest,Pakistan,Khalti,,73.422475,36.119902,1980-07-27,,,1980
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1980-10-21,,,1980
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1982-11-16,,,1982
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1983-10-28,,,1983
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1984-08-30  ,,,1984
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1986-08-15,,,1986
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1987-08-05,,,1987
RGI60_14_SouthAsiaWest,Pakistan,North Therong,117.049,77.311306,35.252845,1990-06-06,,,1990
RGI60_14_SouthAsiaWest,Pakistan,North Therong,117.049,77.311306,35.252845,1993-05-04,,,1993
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1997-08-03,,,1997
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1998-11-05,1998-10-09,1998-11-10,1998
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,1999-08-05,1999-08-05,1999-08-11,1999
RGI60_14_SouthAsiaWest,Pakistan,North Therong,117.049,77.311306,35.252845,2000-04-21,,,2000
RGI60_14_SouthAsiaWest,Pakistan,Chhatteboi,35.674,73.92,36.84,2000-05-21,,,2000
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,2000-06-11,,,2000
RGI60_14_SouthAsiaWest,Pakistan,North Therong,117.049,77.311306,35.252845,2002-06-06,,,2002
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,2002-07-15,,,2002
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2002-08-13,2002-08-09,2003-10-15,2002
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,2003-05-31,,2003-05-31,2003
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2004-09-20,,,2004
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2005-09-02,,,2005
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2006-08-02,,,2006
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,"﻿30,544",74.8062,36.4285,2007-04-05,,,2007
RGI60_14_SouthAsiaWest,Pakistan,Passu,"﻿62,194",74.879298,36.457205,2008-01-06,,,2008
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,"﻿30,544",74.8062,36.4285,2008-04-06,,,2008
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,"﻿30,544",74.8062,36.4285,2008-05-21,,,2008
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,"﻿30,544",74.8062,36.4285,2008-05-25,,,2008
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,"﻿30,544",74.8062,36.4285,2008-06-14,,,2008
RGI60_14_SouthAsiaWest,Pakistan,Ghulkin,"﻿30,544",74.8062,36.4285,2009-03-26,,,2009
RGI60_14_SouthAsiaWest,Pakistan,Chihnji,13.127,74.004089,36.783588,2009-07-01,,,2009
RGI60_14_SouthAsiaWest,India,Nidder,3.766,78.487766,33.01901,2010-10-08,,,2010
RGI60_14_SouthAsiaWest,Pakistan,Chihnji,13.127,74.004089,36.783588,2013-07-28,,,2013
RGI60_14_SouthAsiaWest,Afghanistan,RGI60-14.24718,1.142,71.129061,36.474514,2013-09-09,,,2013
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2016-06-17,2016-07-17,,2016
RGI60_14_SouthAsiaWest,Pakistan,Chihnji,13.127,74.004089,36.783588,2016-06-18,,,2016
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2016-08-11,,,2016
RGI60_14_SouthAsiaWest,India,,"0,082",76.733,34.588,2017-08-04,,,2017
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,2018-05-10,,,2018
RGI60_14_SouthAsiaWest,Afghanistan,RGI60-14.24705,0.623,69.628236,35.470142,2018-07-12,,,2018
RGI60_14_SouthAsiaWest,Pakistan,Badswat Glacier,"﻿3,373",74.06,36.5,2018-07-17,2018-08-17,,2018
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2018-08-10,,,2018
RGI60_14_SouthAsiaWest,Pakistan,Khurdopin,203.336,75.478606,36.342335,2019-05-10,,,2019
RGI60_14_SouthAsiaWest,Pakistan,Shisphare,87.99,74.562535,36.360999,2019-06-22,2019-06-21,2019-06-23,2019
RGI60_14_SouthAsiaWest,Pakistan,"Rogheli Gol Glaciers, glacier of Nalla","0,386",71.97,35.86,2019-07-07,,,2019
RGI60_14_SouthAsiaWest,China,Kyagar,97.103,77.193246,35.677413,2019-07-25,,,2019
RGI60_14_SouthAsiaWest,Pakistan,Shisphare,87.99,74.562535,36.360999,2020-05-29,,,2020
RGI60_14_SouthAsiaWest,Pakistan,Yarkhun,"0,209",73.02295,36.85265,2020-08-14,,,2020
RGI60_14_SouthAsiaWest,Pakistan,Darmander,,73.68,36.33,2021-06-08,,,2021
RGI60_14_SouthAsiaWest,Pakistan,Karambar,81.704,74.07,36.62,1893-07-07,,,1893
RGI60_14_SouthAsiaWest,Pakistan,Saklei Shuyinj,3.84,73.817,36.856,,1911,1913,1911
RGI60_14_SouthAsiaWest,Pakistan,Warghut,5.259,74.01,36.75,,1976,1979,1976
RGI60_14_SouthAsiaWest,Pakistan,Karambar,81.704,74.07,36.62,,1860,1861,1860
RGI60_14_SouthAsiaWest,Pakistan,Karambar,81.704,74.07,36.62,,1929,1930,1929
RGI60_14_SouthAsiaWest,Pakistan,Tarshing,15.147,74.688517478,35.276973325,,1907,1909,1907
RGI60_15_SouthAsiaEast,Nepal,RGI60-15.02862,5.224,88.037622,27.829351,1921,,,1921
RGI60_15_SouthAsiaEast,Nepal,RGI60-15.03692,2.007,87.749295,27.815292,1963,,,1963
RGI60_15_SouthAsiaEast,Nepal,RGI60-15.03692,2.007,87.749295,27.815292,1968,,,1968
RGI60_15_SouthAsiaEast,China,Amaciren,1.416,86.066122,28.066849,1983,,,1983
RGI60_15_SouthAsiaEast,Nepal,,,83.967,29.307,1985,,,1985
RGI60_15_SouthAsiaEast,Nepal,Yalung,32.194,88.027139,27.585963,1986,,,1986
RGI60_15_SouthAsiaEast,China,CN5O191B0001,1.373,85.919781,28.139286,2002,2002-05-20 00:00:00,2002-10-11 00:00:00,2002
RGI60_15_SouthAsiaEast,China,,0.298,98.00386327,28.71726673,2017,2017-06-06 00:00:00,2017-07-14 00:00:00,2017
RGI60_15_SouthAsiaEast,China,CN5O192C0050,1.175,,,2018,2018-06-22 00:00:00,2018-09-14 00:00:00,2018
RGI60_15_SouthAsiaEast,China,G095259E30240N,,95.292,30.263,2018-07-07 00:00:00,2018-07-04 00:00:00,2018-07-09 00:00:00,2018
RGI60_15_SouthAsiaEast,China,CN5O191D0024,0.393,86.131654,28.293536,1935-08-28,,,1935
